date,Month,city_name,category,item_id,item_name,qty_sold,mrp,,
01-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,7,0,,
25-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
17-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
24-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
25-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),6,9900,,
13-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
10-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
11-12-2023,Dec,Meerut,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
29-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
19-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
01-12-2023,Dec,Meerut,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
20-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),15,15735,,
26-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,9,3375,,
16-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
23-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),4,6600,,
23-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,18,6750,,
07-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),2,9998,,
18-11-2023,Nov,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
08-12-2023,Dec,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
27-11-2023,Nov,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
27-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,36,13500,,
15-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),7,34993,,
10-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
19-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),7,7343,,
05-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),3,4950,,
05-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
02-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
23-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
26-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
18-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
05-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,1,0,,
29-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),54,56646,,
15-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
07-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
29-10-2023,Oct,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
14-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
24-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),5,24995,,
20-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
17-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,20,7500,,
09-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,41,0,,
09-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),6,28494,,
18-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
02-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
28-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
02-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),37,38813,,
25-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
26-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,562,0,,
05-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
29-10-2023,Oct,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
12-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
29-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
05-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
17-10-2023,Oct,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
24-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
28-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),4,6600,,
20-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
05-12-2023,Dec,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
26-10-2023,Oct,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,4,1500,,
08-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
05-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),4,6600,,
30-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,9,3375,,
04-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
24-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,68,0,,
27-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),4,6600,,
08-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,26,9750,,
07-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),5,5245,,
11-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,15,5625,,
30-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),7,11550,,
31-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
07-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
19-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
16-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
08-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
22-11-2023,Nov,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
19-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
02-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
20-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
08-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
06-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,7,2625,,
03-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
26-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),6,9900,,
22-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),3,4950,,
11-10-2023,Oct,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
16-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
28-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
12-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),13,13637,,
28-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),10,10490,,
20-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,9,3375,,
10-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8095,,
21-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
18-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),34,35666,,
30-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
29-10-2023,Oct,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
25-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),25,26225,,
15-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
03-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),4,4196,,
24-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
20-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
05-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),13,13637,,
10-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
14-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
17-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),13,21450,,
05-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,1,0,,
21-10-2023,Oct,Meerut,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
03-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
22-12-2023,Dec,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
31-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
30-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
16-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),4,6600,,
01-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,25,9375,,
17-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,26,0,,
18-12-2023,Dec,Kharar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),3,3147,,
06-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
01-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),5,5245,,
25-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
13-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),22,23078,,
26-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),19,19931,,
28-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
21-11-2023,Nov,Meerut,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
26-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
25-10-2023,Oct,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
12-11-2023,Nov,Kharar,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
14-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),17,17833,,
08-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,7,2625,,
23-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),39,40911,,
05-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),3,3147,,
05-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
20-10-2023,Oct,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
04-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,17,6375,,
14-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
09-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),3,14997,,
29-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),3,3147,,
19-12-2023,Dec,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
27-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
24-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),13,21450,,
04-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
23-10-2023,Oct,Meerut,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,16,0,,
20-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),33,34617,,
16-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
19-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,26,9750,,
19-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
28-12-2023,Dec,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
20-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
20-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
06-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),14,14686,,
28-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
08-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
11-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
05-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
10-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),9,44991,,
13-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),16,16784,,
14-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
06-12-2023,Dec,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
19-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
18-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
04-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),20,93980,,
03-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
10-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
06-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
04-11-2023,Nov,Panchkula,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
13-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
27-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),27,28323,,
17-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,30,11250,,
25-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
02-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
20-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),7,34993,,
15-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),20,93980,,
19-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),8,13200,,
08-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),10,16500,,
17-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),6,6294,,
21-10-2023,Oct,Chandigarh,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
14-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),2,9998,,
25-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),5,5245,,
23-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),5,24995,,
31-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
12-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
16-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),10,10490,,
03-10-2023,Oct,Zirakpur,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
10-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),22,23078,,
23-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),10,49990,,
20-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
06-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,29,10875,,
05-11-2023,Nov,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,8,3000,,
04-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8250,,
17-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),6,6294,,
09-11-2023,Nov,Faridabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),2,3300,,
11-12-2023,Dec,Panchkula,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
09-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
13-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),11,11539,,
20-12-2023,Dec,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),3,3147,,
25-10-2023,Oct,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),5,8250,,
06-10-2023,Oct,Gurgaon,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),6,9900,,
26-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),29,30421,,
13-10-2023,Oct,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,7,2625,,
08-12-2023,Dec,Jalandhar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
21-10-2023,Oct,Dehradun,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
09-10-2023,Oct,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
24-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),4,19996,,
15-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,11,4125,,
06-10-2023,Oct,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,6,2250,,
20-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),15,24750,,
05-11-2023,Nov,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
21-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,1,375,,
21-10-2023,Oct,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),7,7343,,
08-10-2023,Oct,Chandigarh,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,10,3750,,
22-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),1,4999,,
23-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),2,2098,,
11-12-2023,Dec,Zirakpur,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
01-11-2023,Nov,Mohali,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,5,1875,,
16-11-2023,Nov,Ludhiana,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),1,1049,,
26-11-2023,Nov,Delhi,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,54,20250,,
26-10-2023,Oct,Ludhiana,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,11,4125,,
23-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10048295,Jivo Cold Press Canola Oil (5 l),1,1650,,
10-12-2023,Dec,Faridabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),3,3147,,
02-12-2023,Dec,Kharar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,3,1125,,
02-12-2023,Dec,Delhi,"Dry Fruits, Masala & Oil",10049041,Jivo Pomace Olive Oil(Tin),2,9998,,
16-11-2023,Nov,Gurgaon,"Dry Fruits, Masala & Oil",10143665,Jivo Cold Press Canola Oil,3,0,,
01-11-2023,Nov,Amritsar,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,2,750,,
15-11-2023,Nov,Ghaziabad,"Dry Fruits, Masala & Oil",10049199,Jivo Cold Press Canola Oil,14,5250,,
16-12-2023,Dec,Ghaziabad,"Dry Fruits, Masala & Oil",10143020,Jivo Pomace Olive Oil(Bottle),17,17833,,
